total_symbols=3200
rtl_coverage=3200
malformed_out_lines=0
hard_errors_vs_reference=4
sign_mismatch_vs_reference=4
mean_abs_llr_delta=0.406562
floating_coverage=3200
hard_errors_vs_floating=3
sign_mismatch_vs_floating=3
mean_abs_llr_delta_vs_floating=120800.953685

RTL vs Fixed-Point Reference (Original Domain)
idx bit_orig ref_hard rtl_hard ref_llr rtl_llr sign_match
2617 1 1 1 63.00000000 63 OK
2618 0 0 0 -64.00000000 -64 OK
2619 1 1 1 63.00000000 63 OK
2620 1 1 1 63.00000000 63 OK
2621 1 1 1 63.00000000 63 OK
2622 1 1 1 63.00000000 63 OK
2623 0 0 0 -64.00000000 -64 OK
2624 0 0 0 -64.00000000 -64 OK
2625 1 1 1 63.00000000 63 OK
2626 1 1 1 63.00000000 63 OK
2627 0 0 0 -64.00000000 -64 OK
2628 0 0 0 -64.00000000 -64 OK
2629 0 0 0 -64.00000000 -64 OK
2630 0 0 0 -64.00000000 -64 OK
2631 0 0 0 -64.00000000 -64 OK
2632 0 0 0 -64.00000000 -64 OK
2633 1 1 1 63.00000000 63 OK
2634 1 1 1 63.00000000 63 OK
2635 1 1 1 63.00000000 63 OK
2636 0 0 0 -64.00000000 -64 OK
2637 1 1 1 63.00000000 63 OK
2638 0 0 0 -64.00000000 -64 OK
2639 0 0 0 -64.00000000 -64 OK
2640 1 1 1 63.00000000 63 OK
2641 1 1 1 63.00000000 63 OK
2642 1 1 1 63.00000000 63 OK
2643 1 1 1 63.00000000 63 OK
2644 1 1 1 63.00000000 63 OK
2645 1 1 1 63.00000000 63 OK
2646 1 1 1 63.00000000 63 OK
2647 0 0 0 -64.00000000 -64 OK
2648 1 1 1 63.00000000 63 OK
2649 1 1 1 63.00000000 63 OK
2650 1 1 1 63.00000000 63 OK
2651 0 0 0 -64.00000000 -64 OK
2652 0 0 0 -64.00000000 -64 OK
2653 1 1 1 63.00000000 63 OK
2654 0 0 0 -64.00000000 -64 OK
2655 0 0 0 -64.00000000 -64 OK
2656 1 1 1 63.00000000 63 OK
2657 0 0 0 -64.00000000 -64 OK
2658 0 0 0 -64.00000000 -64 OK
2659 1 1 1 63.00000000 63 OK
2660 0 0 0 -64.00000000 -64 OK
2661 1 1 1 63.00000000 63 OK
2662 0 0 0 -64.00000000 -64 OK
2663 1 1 1 63.00000000 63 OK
2664 1 1 1 63.00000000 63 OK
2665 1 1 1 63.00000000 63 OK
2666 0 0 0 -64.00000000 -64 OK
2667 0 0 0 -64.00000000 -64 OK
2668 0 0 0 -64.00000000 -64 OK
2669 0 0 0 -64.00000000 -64 OK
2670 1 1 1 63.00000000 63 OK
2671 1 1 1 63.00000000 63 OK
2672 1 1 1 63.00000000 63 OK
2673 0 0 0 -64.00000000 -64 OK
2674 0 0 0 -64.00000000 -64 OK
2675 1 1 1 63.00000000 63 OK
2676 0 0 0 -64.00000000 -64 OK
2677 1 1 1 63.00000000 63 OK
2678 0 0 0 -64.00000000 -64 OK
2679 0 0 0 -64.00000000 -64 OK
2680 1 1 1 63.00000000 63 OK
2681 0 0 0 -64.00000000 -64 OK
2682 0 0 0 -64.00000000 -64 OK
2683 1 1 1 63.00000000 63 OK
2684 1 1 1 63.00000000 63 OK
2685 0 0 0 -64.00000000 -64 OK
2686 0 0 0 -64.00000000 -64 OK
2687 0 0 0 -64.00000000 -64 OK
2688 0 0 0 -64.00000000 -64 OK
2689 1 1 1 63.00000000 63 OK
2690 1 1 1 63.00000000 63 OK
2691 0 0 0 -64.00000000 -64 OK
2692 0 0 0 -64.00000000 -64 OK
2693 1 1 1 63.00000000 63 OK
2694 1 1 1 63.00000000 63 OK
2695 1 1 1 63.00000000 63 OK
2696 1 1 1 63.00000000 63 OK
2697 1 1 1 63.00000000 63 OK
2698 1 1 1 63.00000000 63 OK
2699 1 1 1 63.00000000 63 OK
2700 1 1 1 63.00000000 63 OK
2701 1 1 1 63.00000000 63 OK
2702 0 0 0 -64.00000000 -64 OK
2703 0 0 0 -64.00000000 -64 OK
2704 0 0 0 -64.00000000 -64 OK
2705 0 0 0 -64.00000000 -64 OK
2706 0 0 0 -64.00000000 -64 OK
2707 1 1 1 63.00000000 63 OK
2708 1 1 1 63.00000000 63 OK
2709 1 1 1 63.00000000 63 OK
2710 1 1 1 63.00000000 63 OK
2711 1 1 1 63.00000000 63 OK
2712 1 1 1 63.00000000 63 OK
2713 1 1 1 63.00000000 63 OK
2714 0 0 0 -64.00000000 -64 OK
2715 1 1 1 63.00000000 63 OK
2716 0 0 0 -64.00000000 -64 OK
2717 1 1 1 63.00000000 63 OK
2718 1 1 1 63.00000000 63 OK
2719 1 1 1 63.00000000 63 OK
2720 0 0 0 -64.00000000 -64 OK
2721 0 0 0 -64.00000000 -64 OK
2722 1 1 1 63.00000000 63 OK
2723 0 0 0 -64.00000000 -64 OK
2724 0 0 0 -64.00000000 -64 OK
2725 0 0 0 -64.00000000 -64 OK
2726 1 1 1 63.00000000 63 OK
2727 1 1 1 63.00000000 63 OK
2728 0 0 0 -64.00000000 -64 OK
2729 0 0 0 -64.00000000 -64 OK
2730 1 1 1 63.00000000 63 OK
2731 1 1 1 63.00000000 63 OK
2732 0 0 0 -64.00000000 -64 OK
2733 0 0 0 -64.00000000 -64 OK
2734 1 1 1 63.00000000 63 OK
2735 1 1 1 63.00000000 63 OK
2736 0 0 0 -64.00000000 -64 OK
2737 0 0 0 -64.00000000 -64 OK
2738 1 1 1 63.00000000 63 OK
2739 0 0 0 -64.00000000 -64 OK
2740 1 1 1 63.00000000 63 OK
2741 0 0 0 -64.00000000 -64 OK
2742 0 0 0 -64.00000000 -64 OK
2743 1 1 1 63.00000000 63 OK
2744 1 1 1 63.00000000 63 OK
2745 0 0 0 -64.00000000 -64 OK
2746 0 0 0 -64.00000000 -64 OK
2747 0 0 0 -64.00000000 -64 OK
2748 0 0 0 -64.00000000 -64 OK
2749 1 1 1 63.00000000 63 OK
2750 1 1 1 63.00000000 63 OK
2751 1 1 1 63.00000000 63 OK
2752 0 0 0 -64.00000000 -64 OK
2753 0 0 0 -64.00000000 -64 OK
2754 1 1 1 63.00000000 63 OK
2755 0 0 0 -64.00000000 -64 OK
2756 0 0 0 -64.00000000 -64 OK
2757 0 0 0 -64.00000000 -64 OK
2758 0 0 0 -64.00000000 -64 OK
2759 1 1 1 63.00000000 63 OK
2760 0 0 0 -64.00000000 -64 OK
2761 1 1 1 63.00000000 63 OK
2762 1 1 1 63.00000000 63 OK
2763 0 0 0 -64.00000000 -64 OK
2764 0 0 0 -64.00000000 -64 OK
2765 0 0 0 -64.00000000 -64 OK
2766 0 0 0 -64.00000000 -64 OK
2767 1 1 1 63.00000000 63 OK
2768 0 0 0 -64.00000000 -64 OK
2769 1 1 1 63.00000000 63 OK
2770 0 0 0 -64.00000000 -64 OK
2771 1 1 1 63.00000000 63 OK
2772 0 0 0 -64.00000000 -64 OK
2773 1 1 1 63.00000000 63 OK
2774 1 1 1 63.00000000 63 OK
2775 0 0 0 -64.00000000 -64 OK
2776 0 0 0 -64.00000000 -64 OK
2777 1 1 1 63.00000000 63 OK
2778 1 1 1 63.00000000 63 OK
2779 1 1 1 63.00000000 63 OK
2780 0 0 0 -64.00000000 -64 OK
2781 0 0 0 -64.00000000 -64 OK
2782 0 0 0 -64.00000000 -64 OK
2783 0 0 0 -64.00000000 -64 OK
2784 0 0 0 -64.00000000 -64 OK
2785 1 1 1 63.00000000 63 OK
2786 1 1 1 63.00000000 63 OK
2787 0 0 0 -64.00000000 -64 OK
2788 1 1 1 63.00000000 63 OK
2789 1 1 1 63.00000000 63 OK
2790 0 0 0 -64.00000000 -64 OK
2791 1 1 1 63.00000000 63 OK
2792 1 1 1 63.00000000 63 OK
2793 1 1 1 63.00000000 63 OK
2794 0 0 0 -64.00000000 -64 OK
2795 1 1 1 62.00000000 63 OK
2796 0 0 0 -64.00000000 -64 OK
2797 0 0 0 -59.00000000 -64 OK
2798 1 1 1 51.00000000 63 OK
2799 0 0 0 -52.00000000 -64 OK
2800 0 0 0 -36.00000000 -64 OK
2801 0 0 0 -47.00000000 -64 OK
2802 0 0 0 -56.00000000 -64 OK
2803 1 1 1 61.00000000 63 OK
2804 1 1 1 50.00000000 63 OK
2805 0 0 0 -58.00000000 -64 OK
2806 0 0 0 -61.00000000 -64 OK
2807 0 0 0 -63.00000000 -64 OK
2808 1 1 1 63.00000000 63 OK
2809 0 0 0 -64.00000000 -64 OK
2810 0 0 0 -64.00000000 -64 OK
2811 1 1 1 63.00000000 63 OK
2812 0 0 0 -64.00000000 -64 OK
2813 1 1 1 63.00000000 63 OK
2814 1 1 1 63.00000000 63 OK
2815 0 0 0 -64.00000000 -64 OK
2816 1 1 1 63.00000000 63 OK
2817 0 0 0 -64.00000000 -64 OK
2818 0 0 0 -64.00000000 -64 OK
2819 1 1 1 63.00000000 63 OK
2820 0 0 0 -64.00000000 -64 OK
2821 1 1 1 63.00000000 63 OK
2822 0 0 0 -64.00000000 -64 OK
2823 1 1 1 63.00000000 63 OK
2824 0 0 0 -64.00000000 -64 OK
2825 0 0 0 -64.00000000 -64 OK
2826 0 0 0 -64.00000000 -64 OK
2827 1 1 1 63.00000000 63 OK
2828 1 1 1 63.00000000 63 OK
2829 1 1 1 63.00000000 63 OK
2830 1 1 1 63.00000000 63 OK
2831 1 1 1 63.00000000 63 OK
2832 1 1 1 63.00000000 63 OK
2833 1 1 1 63.00000000 63 OK
2834 1 1 1 63.00000000 63 OK
2835 1 1 1 63.00000000 63 OK
2836 1 1 1 63.00000000 63 OK
2837 1 1 1 63.00000000 63 OK
2838 1 1 1 63.00000000 63 OK
2839 1 1 1 63.00000000 63 OK
2840 0 0 0 -64.00000000 -64 OK
2841 0 0 0 -64.00000000 -64 OK
2842 0 0 0 -64.00000000 -64 OK
2843 0 0 0 -64.00000000 -64 OK
2844 0 0 0 -64.00000000 -64 OK
2845 1 1 1 63.00000000 63 OK
2846 0 0 0 -64.00000000 -64 OK
2847 1 1 1 63.00000000 63 OK
2848 0 0 0 -64.00000000 -64 OK
2849 1 1 1 63.00000000 63 OK
2850 1 1 1 63.00000000 63 OK
2851 0 0 0 -64.00000000 -64 OK
2852 1 1 1 63.00000000 63 OK
2853 0 0 0 -64.00000000 -64 OK
2854 1 1 1 63.00000000 63 OK
2855 0 0 0 -64.00000000 -64 OK
2856 1 1 1 63.00000000 63 OK
2857 1 1 1 63.00000000 63 OK
2858 0 0 0 -64.00000000 -64 OK
2859 1 1 1 63.00000000 63 OK
2860 0 0 0 -64.00000000 -64 OK
2861 1 1 1 63.00000000 63 OK
2862 0 0 0 -64.00000000 -64 OK
2863 1 1 1 63.00000000 63 OK
2864 1 1 1 63.00000000 63 OK
2865 0 0 0 -64.00000000 -64 OK
2866 1 1 1 63.00000000 63 OK
2867 1 1 1 63.00000000 63 OK
2868 1 1 1 63.00000000 63 OK
2869 1 1 1 63.00000000 63 OK
2870 1 1 1 63.00000000 63 OK
2871 1 1 1 63.00000000 63 OK
2872 0 0 0 -64.00000000 -64 OK
2873 0 0 0 -64.00000000 -64 OK
2874 1 1 1 63.00000000 63 OK
2875 1 1 1 63.00000000 63 OK
2876 1 1 1 63.00000000 63 OK
2877 0 0 0 -64.00000000 -64 OK
2878 1 1 1 63.00000000 63 OK
2879 0 0 0 -64.00000000 -64 OK
2880 1 1 1 63.00000000 63 OK
2881 1 1 1 63.00000000 63 OK
2882 1 1 1 63.00000000 63 OK
2883 0 0 0 -64.00000000 -64 OK
2884 1 1 1 63.00000000 63 OK
2885 0 0 0 -64.00000000 -64 OK
2886 1 1 1 63.00000000 63 OK
2887 1 1 1 63.00000000 63 OK
2888 1 1 1 63.00000000 63 OK
2889 0 0 0 -64.00000000 -64 OK
2890 1 1 1 63.00000000 63 OK
2891 0 0 0 -64.00000000 -64 OK
2892 0 0 0 -64.00000000 -64 OK
2893 1 1 1 63.00000000 63 OK
2894 1 1 1 63.00000000 63 OK
2895 1 1 1 63.00000000 63 OK
2896 0 0 0 -64.00000000 -64 OK
2897 1 1 1 63.00000000 63 OK
2898 1 1 1 63.00000000 63 OK
2899 1 1 1 63.00000000 63 OK
2900 1 1 1 63.00000000 63 OK
2901 1 1 1 63.00000000 63 OK
2902 0 0 0 -64.00000000 -64 OK
2903 0 0 0 -64.00000000 -64 OK
2904 1 1 1 63.00000000 63 OK
2905 1 1 1 63.00000000 63 OK
2906 0 0 0 -64.00000000 -64 OK
2907 0 0 0 -64.00000000 -64 OK
2908 0 0 0 -64.00000000 -64 OK
2909 1 1 1 63.00000000 63 OK
2910 0 0 0 -64.00000000 -64 OK
2911 0 0 0 -64.00000000 -64 OK
2912 0 0 0 -64.00000000 -64 OK
2913 1 1 1 63.00000000 63 OK
2914 1 1 1 63.00000000 63 OK
2915 1 1 1 63.00000000 63 OK
2916 0 0 0 -64.00000000 -64 OK
2917 0 0 0 -64.00000000 -64 OK
2918 1 1 1 63.00000000 63 OK
2919 1 1 1 63.00000000 63 OK
2920 0 0 0 -64.00000000 -64 OK
2921 1 1 1 63.00000000 63 OK
2922 0 0 0 -64.00000000 -64 OK
2923 1 1 1 63.00000000 63 OK
2924 1 1 1 63.00000000 63 OK
2925 0 0 0 -64.00000000 -64 OK
2926 0 0 0 -64.00000000 -64 OK
2927 1 1 1 63.00000000 63 OK
2928 0 0 0 -64.00000000 -64 OK
2929 1 1 1 63.00000000 63 OK
2930 1 1 1 63.00000000 63 OK
2931 0 0 0 -64.00000000 -64 OK
2932 1 1 1 63.00000000 63 OK
2933 0 0 0 -64.00000000 -64 OK
2934 0 0 0 -64.00000000 -64 OK
2935 1 1 1 63.00000000 63 OK
2936 0 0 0 -64.00000000 -64 OK
2937 1 1 1 63.00000000 63 OK
2938 0 0 0 -64.00000000 -64 OK
2939 1 1 1 63.00000000 63 OK
2940 1 1 1 63.00000000 63 OK
2941 1 1 1 63.00000000 63 OK
2942 0 0 0 -64.00000000 -64 OK
2943 1 1 1 63.00000000 63 OK
2944 1 1 1 63.00000000 63 OK
2945 0 0 0 -64.00000000 -64 OK
2946 0 0 0 -64.00000000 -64 OK
2947 0 0 0 -64.00000000 -64 OK
2948 1 1 1 63.00000000 63 OK
2949 1 1 1 63.00000000 63 OK
2950 1 1 1 63.00000000 63 OK
2951 1 1 1 63.00000000 63 OK
2952 0 0 0 -64.00000000 -64 OK
2953 0 0 0 -64.00000000 -64 OK
2954 1 1 1 63.00000000 63 OK
2955 1 1 1 63.00000000 63 OK
2956 1 1 1 63.00000000 63 OK
2957 0 0 0 -64.00000000 -64 OK
2958 0 0 0 -64.00000000 -64 OK
2959 1 1 1 63.00000000 63 OK
2960 0 0 0 -64.00000000 -64 OK
2961 0 0 0 -64.00000000 -64 OK
2962 1 1 1 63.00000000 63 OK
2963 0 0 0 -64.00000000 -64 OK
2964 0 0 0 -64.00000000 -64 OK
2965 1 1 1 63.00000000 63 OK
2966 1 1 1 63.00000000 63 OK
2967 0 0 0 -64.00000000 -64 OK
2968 0 0 0 -64.00000000 -64 OK
2969 1 1 1 63.00000000 63 OK
2970 1 1 1 63.00000000 63 OK
2971 0 0 0 -64.00000000 -64 OK
2972 1 1 1 63.00000000 63 OK
2973 1 1 1 63.00000000 63 OK
2974 0 0 0 -64.00000000 -64 OK
2975 0 0 0 -64.00000000 -64 OK
2976 0 0 0 -64.00000000 -64 OK
2977 1 1 1 63.00000000 63 OK
2978 1 1 1 63.00000000 63 OK
2979 0 0 0 -64.00000000 -64 OK
2980 0 0 0 -64.00000000 -64 OK
2981 0 0 0 -64.00000000 -64 OK
2982 0 0 0 -64.00000000 -64 OK
2983 0 0 0 -64.00000000 -64 OK
2984 1 1 1 63.00000000 63 OK
2985 1 1 1 63.00000000 63 OK
2986 0 0 0 -64.00000000 -64 OK
2987 1 1 1 63.00000000 63 OK
2988 0 0 0 -64.00000000 -64 OK
2989 1 1 1 63.00000000 63 OK
2990 0 0 0 -64.00000000 -64 OK
2991 0 0 0 -64.00000000 -64 OK
2992 1 1 1 63.00000000 63 OK
2993 0 0 0 -64.00000000 -64 OK
2994 1 1 1 63.00000000 63 OK
2995 0 0 0 -64.00000000 -64 OK
2996 0 0 0 -64.00000000 -64 OK
2997 0 0 0 -64.00000000 -64 OK
2998 1 1 1 63.00000000 63 OK
2999 1 1 1 63.00000000 63 OK
3000 1 1 1 63.00000000 63 OK
3001 0 0 0 -64.00000000 -64 OK
3002 1 1 1 63.00000000 63 OK
3003 0 0 0 -64.00000000 -64 OK
3004 1 1 1 63.00000000 63 OK
3005 0 0 0 -64.00000000 -64 OK
3006 1 1 1 63.00000000 63 OK
3007 0 0 0 -64.00000000 -64 OK
3008 0 0 0 -64.00000000 -64 OK
3009 1 1 1 63.00000000 63 OK
3010 0 0 0 -64.00000000 -64 OK
3011 0 0 0 -64.00000000 -64 OK
3012 1 1 1 63.00000000 63 OK
3013 0 0 0 -64.00000000 -64 OK
3014 1 1 1 63.00000000 63 OK
3015 1 1 1 63.00000000 63 OK
3016 1 1 1 63.00000000 63 OK
3017 1 1 1 63.00000000 63 OK
3018 0 0 0 -64.00000000 -64 OK
3019 1 1 1 63.00000000 63 OK
3020 0 0 0 -64.00000000 -64 OK
3021 0 0 0 -64.00000000 -64 OK
3022 1 1 1 63.00000000 63 OK
3023 1 1 1 63.00000000 63 OK
3024 1 1 1 63.00000000 63 OK
3025 1 1 1 63.00000000 63 OK
3026 0 0 0 -64.00000000 -64 OK
3027 0 0 0 -64.00000000 -64 OK
3028 1 1 1 63.00000000 63 OK
3029 0 0 0 -64.00000000 -64 OK
3030 0 0 0 -64.00000000 -64 OK
3031 1 1 1 63.00000000 63 OK
3032 0 0 0 -64.00000000 -64 OK
3033 0 0 0 -64.00000000 -64 OK
3034 0 0 0 -64.00000000 -64 OK
3035 1 1 1 63.00000000 63 OK
3036 1 1 1 63.00000000 63 OK
3037 0 0 0 -64.00000000 -64 OK
3038 0 0 0 -64.00000000 -64 OK
3039 1 1 1 63.00000000 63 OK
3040 0 0 0 -64.00000000 -64 OK
3041 1 1 1 63.00000000 63 OK
3042 0 0 0 -64.00000000 -64 OK
3043 1 1 1 63.00000000 63 OK
3044 1 1 1 63.00000000 63 OK
3045 1 1 1 63.00000000 63 OK
3046 0 0 0 -64.00000000 -64 OK
3047 1 1 1 63.00000000 63 OK
3048 0 0 0 -64.00000000 -64 OK
3049 0 0 0 -64.00000000 -64 OK
3050 0 0 0 -64.00000000 -64 OK
3051 0 0 0 -64.00000000 -64 OK
3052 1 1 1 63.00000000 63 OK
3053 0 0 0 -64.00000000 -64 OK
3054 0 0 0 -64.00000000 -64 OK
3055 1 1 1 63.00000000 63 OK
3056 0 0 0 -64.00000000 -64 OK
3057 1 1 1 63.00000000 63 OK
3058 0 0 0 -64.00000000 -64 OK
3059 0 0 0 -64.00000000 -64 OK
3060 0 0 0 -64.00000000 -64 OK
3061 1 1 1 63.00000000 63 OK
3062 1 1 1 63.00000000 63 OK
3063 0 0 0 -64.00000000 -64 OK
3064 1 1 1 63.00000000 63 OK
3065 1 1 1 63.00000000 63 OK
3066 0 0 0 -64.00000000 -64 OK
3067 1 1 1 63.00000000 63 OK
3068 1 1 1 63.00000000 63 OK
3069 1 1 1 63.00000000 63 OK
3070 0 0 0 -64.00000000 -64 OK
3071 0 0 0 -64.00000000 -64 OK
3072 0 0 0 -64.00000000 -64 OK
3073 1 1 1 63.00000000 63 OK
3074 0 0 0 -64.00000000 -64 OK
3075 1 1 1 63.00000000 63 OK
3076 0 0 0 -64.00000000 -64 OK
3077 1 1 1 63.00000000 63 OK
3078 0 0 0 -64.00000000 -64 OK
3079 0 0 0 -64.00000000 -64 OK
3080 1 1 1 63.00000000 63 OK
3081 0 0 0 -64.00000000 -64 OK
3082 1 1 1 63.00000000 63 OK
3083 0 0 0 -64.00000000 -64 OK
3084 1 1 1 63.00000000 63 OK
3085 1 1 1 63.00000000 63 OK
3086 1 1 1 63.00000000 63 OK
3087 1 1 1 63.00000000 63 OK
3088 1 1 1 63.00000000 63 OK
3089 0 0 0 -64.00000000 -64 OK
3090 0 0 0 -64.00000000 -64 OK
3091 0 0 0 -64.00000000 -64 OK
3092 1 1 1 63.00000000 63 OK
3093 1 1 1 63.00000000 63 OK
3094 1 1 1 63.00000000 63 OK
3095 0 0 0 -64.00000000 -64 OK
3096 0 0 0 -64.00000000 -64 OK
3097 1 1 1 63.00000000 63 OK
3098 1 1 1 63.00000000 63 OK
3099 0 0 0 -64.00000000 -64 OK
3100 1 1 1 63.00000000 63 OK
3101 1 1 1 63.00000000 63 OK
3102 1 1 1 63.00000000 63 OK
3103 0 0 0 -64.00000000 -64 OK
3104 1 1 1 63.00000000 63 OK
3105 1 1 1 63.00000000 63 OK
3106 0 0 0 -64.00000000 -64 OK
3107 0 0 0 -64.00000000 -64 OK
3108 1 1 1 63.00000000 63 OK
3109 0 0 0 -64.00000000 -64 OK
3110 0 0 0 -64.00000000 -64 OK
3111 1 1 1 63.00000000 63 OK
3112 0 0 0 -64.00000000 -64 OK
3113 0 0 0 -64.00000000 -64 OK
3114 1 1 1 63.00000000 63 OK
3115 0 0 0 -64.00000000 -64 OK
3116 1 1 1 63.00000000 63 OK
3117 1 1 1 63.00000000 63 OK
3118 0 0 0 -64.00000000 -64 OK
3119 0 0 0 -64.00000000 -64 OK
3120 1 1 1 63.00000000 63 OK
3121 1 1 1 63.00000000 63 OK
3122 1 1 1 63.00000000 63 OK
3123 1 1 1 63.00000000 63 OK
3124 1 1 1 63.00000000 63 OK
3125 0 0 0 -64.00000000 -64 OK
3126 1 1 1 63.00000000 63 OK
3127 1 1 1 63.00000000 63 OK
3128 0 0 0 -64.00000000 -64 OK
3129 0 0 0 -64.00000000 -64 OK
3130 0 0 0 -64.00000000 -64 OK
3131 1 1 1 63.00000000 63 OK
3132 1 1 1 63.00000000 63 OK
3133 0 0 0 -64.00000000 -64 OK
3134 0 0 0 -64.00000000 -64 OK
3135 0 0 0 -64.00000000 -64 OK
3136 0 0 0 -64.00000000 -64 OK
3137 1 1 1 63.00000000 63 OK
3138 1 1 1 63.00000000 63 OK
3139 0 0 0 -64.00000000 -64 OK
3140 1 1 1 63.00000000 63 OK
3141 0 0 0 -64.00000000 -64 OK
3142 0 0 0 -64.00000000 -64 OK
3143 1 1 1 63.00000000 63 OK
3144 1 1 1 63.00000000 63 OK
3145 0 0 0 -64.00000000 -64 OK
3146 1 1 1 63.00000000 63 OK
3147 0 0 0 -64.00000000 -64 OK
3148 0 0 0 -64.00000000 -64 OK
3149 0 0 0 -64.00000000 -64 OK
3150 1 1 1 63.00000000 63 OK
3151 1 1 1 63.00000000 63 OK
3152 1 1 1 63.00000000 63 OK
3153 1 1 1 63.00000000 63 OK
3154 1 1 1 63.00000000 63 OK
3155 1 1 1 63.00000000 63 OK
3156 0 0 0 -64.00000000 -64 OK
3157 1 1 1 63.00000000 63 OK
3158 0 0 0 -64.00000000 -64 OK
3159 0 0 0 -64.00000000 -64 OK
3160 0 0 0 -64.00000000 -64 OK
3161 0 0 0 -64.00000000 -64 OK
3162 1 1 1 63.00000000 63 OK
3163 1 1 1 63.00000000 63 OK
3164 0 0 0 -64.00000000 -64 OK
3165 0 0 0 -64.00000000 -64 OK
3166 0 0 0 -64.00000000 -64 OK
3167 1 1 1 63.00000000 63 OK
3168 1 1 1 63.00000000 63 OK
3169 1 1 1 63.00000000 63 OK
3170 1 1 1 63.00000000 63 OK
3171 1 1 1 63.00000000 63 OK
3172 0 0 0 -64.00000000 -64 OK
3173 1 1 1 63.00000000 63 OK
3174 1 1 1 63.00000000 63 OK
3175 1 1 1 63.00000000 63 OK
3176 1 1 1 63.00000000 63 OK
3177 0 0 0 -64.00000000 -64 OK
3178 1 1 1 63.00000000 63 OK
3179 0 0 0 -64.00000000 -64 OK
3180 0 0 0 -64.00000000 -64 OK
3181 0 0 0 -64.00000000 -64 OK
3182 1 1 1 63.00000000 63 OK
3183 1 1 1 63.00000000 63 OK
3184 0 0 0 -64.00000000 -64 OK
3185 0 0 0 -64.00000000 -64 OK
3186 0 0 0 -64.00000000 -64 OK
3187 1 1 1 63.00000000 63 OK
3188 0 0 0 -64.00000000 -64 OK
3189 0 0 0 -64.00000000 -64 OK
3190 1 1 1 63.00000000 63 OK
3191 1 1 1 63.00000000 63 OK
3192 0 0 0 -64.00000000 -64 OK
3193 0 0 0 -64.00000000 -64 OK
3194 1 1 1 63.00000000 63 OK
3195 0 0 0 -64.00000000 -64 OK
3196 0 1 1 63.00000000 63 OK
3197 1 1 1 63.00000000 63 OK
3198 0 1 1 63.00000000 63 OK
3199 1 1 1 63.00000000 63 OK
