total_symbols=6144
rtl_coverage=6144
rtl_bit_errors_vs_original=4570
rtl_ber_vs_original=0.74381510
fixed_reference_bit_errors_vs_original=6141
fixed_reference_ber_vs_original=0.99951172
hard_errors_vs_reference=1571
sign_mismatch_vs_reference=1571
mean_abs_llr_delta=40.471354
floating_coverage=6144
floating_reference_bit_errors_vs_original=6139
floating_reference_ber_vs_original=0.99918620
hard_errors_vs_floating=1573
sign_mismatch_vs_floating=1573
mean_abs_llr_delta_vs_floating=52215.269648

RTL vs Fixed-Point Reference (Original Domain)
idx bit_orig ref_hard rtl_hard ref_llr rtl_llr sign_match rtl_match_orig ref_match_orig
4610 0 1 1 -64.00000000 -37 OK ERR ERR
4611 0 1 1 -50.00000000 -27 OK ERR ERR
4612 0 1 1 -61.00000000 -37 OK ERR ERR
4613 0 1 1 -64.00000000 -18 OK ERR ERR
4614 1 0 0 63.00000000 32 OK ERR ERR
4615 0 1 1 -58.00000000 -34 OK ERR ERR
4616 1 0 0 63.00000000 28 OK ERR ERR
4617 0 1 1 -64.00000000 -38 OK ERR ERR
4618 1 0 1 63.00000000 -11 ERR OK ERR
4619 1 0 1 63.00000000 -4 ERR OK ERR
4620 0 1 1 -64.00000000 -28 OK ERR ERR
4621 1 0 1 63.00000000 -11 ERR OK ERR
4622 0 1 1 -64.00000000 -25 OK ERR ERR
4623 0 1 1 -64.00000000 -30 OK ERR ERR
4624 0 1 1 -64.00000000 -35 OK ERR ERR
4625 1 0 0 63.00000000 43 OK ERR ERR
4626 0 1 1 -64.00000000 -41 OK ERR ERR
4627 1 0 1 63.00000000 -6 ERR OK ERR
4628 0 1 1 -64.00000000 -23 OK ERR ERR
4629 1 0 0 63.00000000 38 OK ERR ERR
4630 0 1 1 -64.00000000 -40 OK ERR ERR
4631 0 1 0 -64.00000000 57 ERR OK ERR
4632 1 0 1 63.00000000 -64 ERR OK ERR
4633 0 1 1 -64.00000000 -37 OK ERR ERR
4634 0 1 1 -64.00000000 -58 OK ERR ERR
4635 0 1 1 -64.00000000 -32 OK ERR ERR
4636 1 0 0 63.00000000 61 OK ERR ERR
4637 1 0 0 63.00000000 63 OK ERR ERR
4638 0 1 1 -64.00000000 -64 OK ERR ERR
4639 1 0 0 63.00000000 42 OK ERR ERR
4640 0 1 1 -64.00000000 -64 OK ERR ERR
4641 0 1 1 -64.00000000 -64 OK ERR ERR
4642 1 0 0 63.00000000 45 OK ERR ERR
4643 1 0 1 63.00000000 -46 ERR OK ERR
4644 1 0 0 63.00000000 36 OK ERR ERR
4645 0 1 1 -64.00000000 -64 OK ERR ERR
4646 1 0 1 63.00000000 -33 ERR OK ERR
4647 0 1 1 -64.00000000 -23 OK ERR ERR
4648 1 0 0 63.00000000 50 OK ERR ERR
4649 1 0 1 63.00000000 -8 ERR OK ERR
4650 0 1 1 -64.00000000 -48 OK ERR ERR
4651 0 1 1 -64.00000000 -55 OK ERR ERR
4652 1 0 0 63.00000000 46 OK ERR ERR
4653 1 0 1 63.00000000 -5 ERR OK ERR
4654 0 1 1 -64.00000000 -5 OK ERR ERR
4655 1 0 1 63.00000000 -26 ERR OK ERR
4656 1 0 0 63.00000000 25 OK ERR ERR
4657 0 1 1 -64.00000000 -64 OK ERR ERR
4658 0 1 1 -64.00000000 -46 OK ERR ERR
4659 1 0 1 63.00000000 -26 ERR OK ERR
4660 0 1 1 -64.00000000 -29 OK ERR ERR
4661 1 0 0 63.00000000 63 OK ERR ERR
4662 1 0 0 63.00000000 63 OK ERR ERR
4663 0 1 1 -64.00000000 -64 OK ERR ERR
4664 0 1 1 -64.00000000 -64 OK ERR ERR
4665 1 0 0 63.00000000 63 OK ERR ERR
4666 0 1 1 -64.00000000 -64 OK ERR ERR
4667 0 1 1 -64.00000000 -64 OK ERR ERR
4668 1 0 0 63.00000000 59 OK ERR ERR
4669 0 1 1 -64.00000000 -64 OK ERR ERR
4670 0 1 1 -64.00000000 -41 OK ERR ERR
4671 0 1 1 -64.00000000 -63 OK ERR ERR
4672 0 1 1 -64.00000000 -35 OK ERR ERR
4673 1 0 0 63.00000000 60 OK ERR ERR
4674 1 0 0 63.00000000 63 OK ERR ERR
4675 1 0 0 63.00000000 47 OK ERR ERR
4676 1 0 0 63.00000000 33 OK ERR ERR
4677 0 1 1 -64.00000000 -33 OK ERR ERR
4678 1 0 1 63.00000000 -36 ERR OK ERR
4679 0 1 1 -64.00000000 -49 OK ERR ERR
4680 1 0 0 63.00000000 1 OK ERR ERR
4681 1 0 1 63.00000000 -25 ERR OK ERR
4682 0 1 0 -64.00000000 18 ERR OK ERR
4683 1 0 0 63.00000000 28 OK ERR ERR
4684 1 0 0 63.00000000 57 OK ERR ERR
4685 1 0 0 63.00000000 43 OK ERR ERR
4686 0 1 0 -64.00000000 30 ERR OK ERR
4687 1 0 0 63.00000000 55 OK ERR ERR
4688 1 0 0 63.00000000 47 OK ERR ERR
4689 0 1 1 -64.00000000 -53 OK ERR ERR
4690 0 1 1 -64.00000000 -51 OK ERR ERR
4691 0 1 1 -64.00000000 -48 OK ERR ERR
4692 1 0 0 63.00000000 63 OK ERR ERR
4693 0 1 0 -64.00000000 17 ERR OK ERR
4694 1 0 0 63.00000000 53 OK ERR ERR
4695 1 0 0 63.00000000 47 OK ERR ERR
4696 0 1 1 -64.00000000 -39 OK ERR ERR
4697 1 0 0 63.00000000 45 OK ERR ERR
4698 1 0 0 63.00000000 42 OK ERR ERR
4699 1 0 0 63.00000000 58 OK ERR ERR
4700 1 0 0 63.00000000 21 OK ERR ERR
4701 1 0 0 63.00000000 30 OK ERR ERR
4702 1 0 0 63.00000000 23 OK ERR ERR
4703 1 0 1 63.00000000 -6 ERR OK ERR
4704 1 0 0 63.00000000 52 OK ERR ERR
4705 1 0 1 63.00000000 -6 ERR OK ERR
4706 0 1 1 -64.00000000 -33 OK ERR ERR
4707 0 1 0 -64.00000000 28 ERR OK ERR
4708 0 1 1 -64.00000000 -10 OK ERR ERR
4709 1 0 0 63.00000000 6 OK ERR ERR
4710 1 0 0 63.00000000 39 OK ERR ERR
4711 1 0 0 63.00000000 6 OK ERR ERR
4712 1 0 1 63.00000000 -14 ERR OK ERR
4713 0 1 0 -64.00000000 18 ERR OK ERR
4714 0 1 0 -64.00000000 11 ERR OK ERR
4715 1 0 0 63.00000000 54 OK ERR ERR
4716 1 0 0 63.00000000 50 OK ERR ERR
4717 0 1 1 -64.00000000 -51 OK ERR ERR
4718 0 1 1 -64.00000000 -23 OK ERR ERR
4719 1 0 0 63.00000000 56 OK ERR ERR
4720 1 0 1 63.00000000 -27 ERR OK ERR
4721 0 1 0 -64.00000000 19 ERR OK ERR
4722 1 0 0 63.00000000 63 OK ERR ERR
4723 0 1 0 -64.00000000 39 ERR OK ERR
4724 0 1 1 -64.00000000 -3 OK ERR ERR
4725 1 0 0 63.00000000 24 OK ERR ERR
4726 0 1 1 -64.00000000 -17 OK ERR ERR
4727 0 1 1 -64.00000000 -61 OK ERR ERR
4728 0 1 1 -64.00000000 -17 OK ERR ERR
4729 0 1 1 -64.00000000 -33 OK ERR ERR
4730 0 1 1 -64.00000000 -29 OK ERR ERR
4731 0 1 0 -64.00000000 17 ERR OK ERR
4732 0 1 1 -64.00000000 -24 OK ERR ERR
4733 1 0 0 63.00000000 20 OK ERR ERR
4734 0 1 1 -64.00000000 -6 OK ERR ERR
4735 0 1 1 -64.00000000 -49 OK ERR ERR
4736 0 1 1 -64.00000000 -43 OK ERR ERR
4737 0 1 1 -64.00000000 -31 OK ERR ERR
4738 1 0 0 63.00000000 27 OK ERR ERR
4739 0 1 1 -64.00000000 -54 OK ERR ERR
4740 0 1 1 -64.00000000 -44 OK ERR ERR
4741 1 0 0 63.00000000 63 OK ERR ERR
4742 0 1 1 -64.00000000 -64 OK ERR ERR
4743 1 0 0 63.00000000 63 OK ERR ERR
4744 0 1 1 -64.00000000 -64 OK ERR ERR
4745 1 0 0 63.00000000 63 OK ERR ERR
4746 0 1 1 -64.00000000 -64 OK ERR ERR
4747 1 0 0 63.00000000 63 OK ERR ERR
4748 1 0 0 63.00000000 63 OK ERR ERR
4749 1 0 0 63.00000000 63 OK ERR ERR
4750 1 0 0 63.00000000 63 OK ERR ERR
4751 1 0 0 63.00000000 63 OK ERR ERR
4752 0 1 1 -64.00000000 -64 OK ERR ERR
4753 0 1 1 -64.00000000 -64 OK ERR ERR
4754 0 1 1 -64.00000000 -48 OK ERR ERR
4755 1 0 0 63.00000000 45 OK ERR ERR
4756 1 0 0 63.00000000 63 OK ERR ERR
4757 0 1 1 -64.00000000 -64 OK ERR ERR
4758 1 0 0 63.00000000 52 OK ERR ERR
4759 0 1 1 -64.00000000 -62 OK ERR ERR
4760 1 0 0 63.00000000 33 OK ERR ERR
4761 1 0 0 63.00000000 18 OK ERR ERR
4762 1 0 0 63.00000000 29 OK ERR ERR
4763 0 1 1 -64.00000000 -39 OK ERR ERR
4764 0 1 1 -64.00000000 -53 OK ERR ERR
4765 1 0 0 63.00000000 25 OK ERR ERR
4766 1 0 0 63.00000000 20 OK ERR ERR
4767 0 1 1 -64.00000000 -49 OK ERR ERR
4768 0 1 0 -64.00000000 31 ERR OK ERR
4769 0 1 0 -64.00000000 21 ERR OK ERR
4770 1 0 0 63.00000000 38 OK ERR ERR
4771 1 0 0 63.00000000 52 OK ERR ERR
4772 0 1 1 -64.00000000 -62 OK ERR ERR
4773 0 1 1 -64.00000000 -52 OK ERR ERR
4774 1 0 0 63.00000000 63 OK ERR ERR
4775 1 0 0 63.00000000 23 OK ERR ERR
4776 1 0 0 63.00000000 34 OK ERR ERR
4777 0 1 1 -64.00000000 -61 OK ERR ERR
4778 0 1 1 -64.00000000 -54 OK ERR ERR
4779 0 1 1 -64.00000000 -58 OK ERR ERR
4780 1 0 0 63.00000000 9 OK ERR ERR
4781 1 0 0 63.00000000 41 OK ERR ERR
4782 1 0 0 63.00000000 33 OK ERR ERR
4783 0 1 1 -64.00000000 -26 OK ERR ERR
4784 1 0 0 63.00000000 49 OK ERR ERR
4785 1 0 0 63.00000000 9 OK ERR ERR
4786 0 1 0 -64.00000000 9 ERR OK ERR
4787 1 0 0 63.00000000 26 OK ERR ERR
4788 1 0 0 63.00000000 19 OK ERR ERR
4789 0 1 1 -64.00000000 -7 OK ERR ERR
4790 0 1 0 -64.00000000 7 ERR OK ERR
4791 0 1 0 -64.00000000 17 ERR OK ERR
4792 0 1 1 -64.00000000 -7 OK ERR ERR
4793 1 0 0 63.00000000 16 OK ERR ERR
4794 1 0 0 63.00000000 55 OK ERR ERR
4795 1 0 0 63.00000000 34 OK ERR ERR
4796 1 0 0 63.00000000 58 OK ERR ERR
4797 0 1 1 -64.00000000 -57 OK ERR ERR
4798 0 1 0 -64.00000000 63 ERR OK ERR
4799 1 0 1 63.00000000 -64 ERR OK ERR
4800 1 0 1 63.00000000 -64 ERR OK ERR
4801 1 0 0 63.00000000 44 OK ERR ERR
4802 0 1 1 -64.00000000 -54 OK ERR ERR
4803 1 0 0 63.00000000 11 OK ERR ERR
4804 0 1 1 -64.00000000 -38 OK ERR ERR
4805 1 0 0 63.00000000 63 OK ERR ERR
4806 1 0 0 63.00000000 52 OK ERR ERR
4807 0 1 1 -64.00000000 -49 OK ERR ERR
4808 1 0 0 63.00000000 47 OK ERR ERR
4809 0 1 1 -64.00000000 -2 OK ERR ERR
4810 0 1 0 -64.00000000 36 ERR OK ERR
4811 0 1 0 -64.00000000 35 ERR OK ERR
4812 1 0 1 63.00000000 -24 ERR OK ERR
4813 0 1 1 -64.00000000 -31 OK ERR ERR
4814 1 0 0 63.00000000 23 OK ERR ERR
4815 0 1 1 -64.00000000 -20 OK ERR ERR
4816 0 1 1 -64.00000000 -33 OK ERR ERR
4817 1 0 0 63.00000000 47 OK ERR ERR
4818 1 0 0 63.00000000 35 OK ERR ERR
4819 1 0 0 63.00000000 31 OK ERR ERR
4820 0 1 0 -64.00000000 2 ERR OK ERR
4821 1 0 0 63.00000000 37 OK ERR ERR
4822 0 1 1 -64.00000000 -38 OK ERR ERR
4823 0 1 0 -64.00000000 2 ERR OK ERR
4824 1 0 0 63.00000000 5 OK ERR ERR
4825 0 1 1 -64.00000000 -31 OK ERR ERR
4826 0 1 1 -64.00000000 -12 OK ERR ERR
4827 0 1 0 -64.00000000 10 ERR OK ERR
4828 1 0 0 63.00000000 30 OK ERR ERR
4829 0 1 1 -64.00000000 -2 OK ERR ERR
4830 0 1 1 -64.00000000 -27 OK ERR ERR
4831 0 1 1 -64.00000000 -2 OK ERR ERR
4832 1 0 0 63.00000000 7 OK ERR ERR
4833 1 0 0 63.00000000 6 OK ERR ERR
4834 1 0 0 63.00000000 23 OK ERR ERR
4835 0 1 1 -64.00000000 -31 OK ERR ERR
4836 1 0 0 63.00000000 41 OK ERR ERR
4837 0 1 1 -64.00000000 -2 OK ERR ERR
4838 1 0 0 63.00000000 63 OK ERR ERR
4839 0 1 0 -64.00000000 56 ERR OK ERR
4840 1 0 0 63.00000000 56 OK ERR ERR
4841 1 0 1 63.00000000 -28 ERR OK ERR
4842 1 0 0 63.00000000 50 OK ERR ERR
4843 1 0 1 63.00000000 -64 ERR OK ERR
4844 0 1 1 -64.00000000 -64 OK ERR ERR
4845 1 0 0 63.00000000 63 OK ERR ERR
4846 0 1 0 -64.00000000 63 ERR OK ERR
4847 0 1 1 -64.00000000 -60 OK ERR ERR
4848 0 1 1 -64.00000000 -64 OK ERR ERR
4849 1 0 0 63.00000000 60 OK ERR ERR
4850 0 1 1 -64.00000000 -64 OK ERR ERR
4851 0 1 1 -64.00000000 -64 OK ERR ERR
4852 0 1 1 -64.00000000 -64 OK ERR ERR
4853 1 0 0 63.00000000 63 OK ERR ERR
4854 1 0 0 63.00000000 63 OK ERR ERR
4855 1 0 0 63.00000000 63 OK ERR ERR
4856 0 1 1 -64.00000000 -64 OK ERR ERR
4857 0 1 1 -64.00000000 -64 OK ERR ERR
4858 0 1 1 -64.00000000 -54 OK ERR ERR
4859 1 0 0 63.00000000 53 OK ERR ERR
4860 1 0 0 63.00000000 36 OK ERR ERR
4861 0 1 1 -64.00000000 -47 OK ERR ERR
4862 0 1 1 -64.00000000 -53 OK ERR ERR
4863 1 0 0 63.00000000 46 OK ERR ERR
4864 0 1 1 -64.00000000 -39 OK ERR ERR
4865 0 1 1 -64.00000000 -32 OK ERR ERR
4866 0 1 0 -64.00000000 41 ERR OK ERR
4867 0 1 0 -64.00000000 30 ERR OK ERR
4868 1 0 0 63.00000000 36 OK ERR ERR
4869 1 0 1 63.00000000 -21 ERR OK ERR
4870 1 0 0 63.00000000 40 OK ERR ERR
4871 0 1 1 -64.00000000 -1 OK ERR ERR
4872 0 1 1 -64.00000000 -62 OK ERR ERR
4873 1 0 0 63.00000000 37 OK ERR ERR
4874 1 0 0 63.00000000 55 OK ERR ERR
4875 1 0 0 63.00000000 47 OK ERR ERR
4876 0 1 1 -64.00000000 -28 OK ERR ERR
4877 1 0 0 63.00000000 43 OK ERR ERR
4878 0 1 1 -64.00000000 -1 OK ERR ERR
4879 0 1 1 -64.00000000 -57 OK ERR ERR
4880 0 1 1 -64.00000000 -57 OK ERR ERR
4881 0 1 1 -64.00000000 -49 OK ERR ERR
4882 1 0 0 63.00000000 45 OK ERR ERR
4883 1 0 1 63.00000000 -25 ERR OK ERR
4884 1 0 0 63.00000000 61 OK ERR ERR
4885 0 1 0 -64.00000000 10 ERR OK ERR
4886 0 1 1 -64.00000000 -64 OK ERR ERR
4887 1 0 0 63.00000000 58 OK ERR ERR
4888 1 0 0 63.00000000 37 OK ERR ERR
4889 1 0 1 63.00000000 -25 ERR OK ERR
4890 0 1 1 -64.00000000 -56 OK ERR ERR
4891 1 0 0 63.00000000 63 OK ERR ERR
4892 0 1 1 -64.00000000 -58 OK ERR ERR
4893 1 0 0 63.00000000 47 OK ERR ERR
4894 1 0 0 63.00000000 21 OK ERR ERR
4895 1 0 0 63.00000000 58 OK ERR ERR
4896 1 0 0 63.00000000 42 OK ERR ERR
4897 0 1 0 -64.00000000 63 ERR OK ERR
4898 0 1 1 -64.00000000 -41 OK ERR ERR
4899 0 1 1 -64.00000000 -64 OK ERR ERR
4900 1 0 0 63.00000000 38 OK ERR ERR
4901 0 1 1 -64.00000000 -62 OK ERR ERR
4902 0 1 0 -64.00000000 4 ERR OK ERR
4903 1 0 1 63.00000000 -28 ERR OK ERR
4904 0 1 0 -64.00000000 22 ERR OK ERR
4905 0 1 0 -64.00000000 37 ERR OK ERR
4906 0 1 1 -64.00000000 -23 OK ERR ERR
4907 1 0 1 63.00000000 -10 ERR OK ERR
4908 1 0 1 63.00000000 -13 ERR OK ERR
4909 0 1 0 -64.00000000 18 ERR OK ERR
4910 1 0 0 63.00000000 33 OK ERR ERR
4911 1 0 0 63.00000000 38 OK ERR ERR
4912 1 0 0 63.00000000 30 OK ERR ERR
4913 1 0 0 63.00000000 38 OK ERR ERR
4914 0 1 1 -64.00000000 -30 OK ERR ERR
4915 0 1 0 -64.00000000 10 ERR OK ERR
4916 0 1 1 -64.00000000 -37 OK ERR ERR
4917 0 1 0 -64.00000000 30 ERR OK ERR
4918 0 1 1 -64.00000000 -26 OK ERR ERR
4919 1 0 0 63.00000000 4 OK ERR ERR
4920 1 0 0 63.00000000 34 OK ERR ERR
4921 0 1 1 -64.00000000 -7 OK ERR ERR
4922 1 0 0 63.00000000 52 OK ERR ERR
4923 1 0 0 63.00000000 27 OK ERR ERR
4924 0 1 1 -64.00000000 -50 OK ERR ERR
4925 1 0 0 63.00000000 12 OK ERR ERR
4926 1 0 0 63.00000000 23 OK ERR ERR
4927 1 0 0 63.00000000 4 OK ERR ERR
4928 1 0 0 63.00000000 58 OK ERR ERR
4929 0 1 0 -64.00000000 24 ERR OK ERR
4930 0 1 1 -64.00000000 -24 OK ERR ERR
4931 0 1 1 -64.00000000 -25 OK ERR ERR
4932 1 0 0 63.00000000 12 OK ERR ERR
4933 1 0 0 63.00000000 27 OK ERR ERR
4934 1 0 0 63.00000000 23 OK ERR ERR
4935 1 0 1 63.00000000 -24 ERR OK ERR
4936 0 1 1 -64.00000000 -43 OK ERR ERR
4937 1 0 0 63.00000000 41 OK ERR ERR
4938 1 0 0 63.00000000 32 OK ERR ERR
4939 0 1 1 -64.00000000 -36 OK ERR ERR
4940 0 1 1 -64.00000000 -52 OK ERR ERR
4941 0 1 1 -64.00000000 -35 OK ERR ERR
4942 1 0 0 63.00000000 49 OK ERR ERR
4943 0 1 0 -64.00000000 46 ERR OK ERR
4944 1 0 0 63.00000000 59 OK ERR ERR
4945 1 0 0 63.00000000 34 OK ERR ERR
4946 1 0 1 63.00000000 -17 ERR OK ERR
4947 0 1 0 -64.00000000 21 ERR OK ERR
4948 1 0 0 63.00000000 63 OK ERR ERR
4949 0 1 1 -64.00000000 -53 OK ERR ERR
4950 0 1 0 -64.00000000 26 ERR OK ERR
4951 0 1 0 -64.00000000 21 ERR OK ERR
4952 1 0 0 63.00000000 38 OK ERR ERR
4953 1 0 1 63.00000000 -21 ERR OK ERR
4954 0 1 1 -64.00000000 -33 OK ERR ERR
4955 0 1 0 -64.00000000 26 ERR OK ERR
4956 1 0 1 63.00000000 -22 ERR OK ERR
4957 1 0 0 63.00000000 37 OK ERR ERR
4958 0 1 1 -64.00000000 -26 OK ERR ERR
4959 0 1 0 -64.00000000 30 ERR OK ERR
4960 1 0 1 63.00000000 -25 ERR OK ERR
4961 0 1 1 -64.00000000 -33 OK ERR ERR
4962 1 0 1 63.00000000 -21 ERR OK ERR
4963 0 1 1 -64.00000000 -33 OK ERR ERR
4964 0 1 1 -64.00000000 -37 OK ERR ERR
4965 1 0 0 63.00000000 22 OK ERR ERR
4966 1 0 0 63.00000000 47 OK ERR ERR
4967 0 1 1 -64.00000000 -47 OK ERR ERR
4968 1 0 1 63.00000000 -21 ERR OK ERR
4969 1 0 0 63.00000000 22 OK ERR ERR
4970 1 0 0 63.00000000 63 OK ERR ERR
4971 0 1 0 -64.00000000 36 ERR OK ERR
4972 0 1 1 -64.00000000 -49 OK ERR ERR
4973 0 1 1 -64.00000000 -64 OK ERR ERR
4974 0 1 1 -64.00000000 -64 OK ERR ERR
4975 1 0 0 63.00000000 34 OK ERR ERR
4976 1 0 1 63.00000000 -32 ERR OK ERR
4977 1 0 0 63.00000000 30 OK ERR ERR
4978 1 0 0 63.00000000 63 OK ERR ERR
4979 1 0 1 63.00000000 -22 ERR OK ERR
4980 1 0 1 63.00000000 -41 ERR OK ERR
4981 0 1 0 -64.00000000 27 ERR OK ERR
4982 0 1 0 -64.00000000 22 ERR OK ERR
4983 1 0 1 63.00000000 -29 ERR OK ERR
4984 1 0 1 63.00000000 -27 ERR OK ERR
4985 1 0 1 63.00000000 -40 ERR OK ERR
4986 1 0 1 63.00000000 -13 ERR OK ERR
4987 0 1 0 -64.00000000 13 ERR OK ERR
4988 0 1 1 -64.00000000 -30 OK ERR ERR
4989 0 1 1 -64.00000000 -40 OK ERR ERR
4990 1 0 0 63.00000000 43 OK ERR ERR
4991 1 0 0 63.00000000 41 OK ERR ERR
4992 1 0 0 63.00000000 23 OK ERR ERR
4993 0 1 0 -64.00000000 8 ERR OK ERR
4994 0 1 0 -64.00000000 8 ERR OK ERR
4995 1 0 0 63.00000000 36 OK ERR ERR
4996 1 0 0 63.00000000 8 OK ERR ERR
4997 1 0 0 63.00000000 23 OK ERR ERR
4998 1 0 1 63.00000000 -12 ERR OK ERR
4999 1 0 1 63.00000000 -12 ERR OK ERR
5000 1 0 0 63.00000000 9 OK ERR ERR
5001 1 0 0 63.00000000 9 OK ERR ERR
5002 0 1 1 -64.00000000 -29 OK ERR ERR
5003 1 0 0 63.00000000 10 OK ERR ERR
5004 0 1 1 -64.00000000 -46 OK ERR ERR
5005 1 0 1 63.00000000 -27 ERR OK ERR
5006 1 0 0 63.00000000 16 OK ERR ERR
5007 0 1 1 -64.00000000 -36 OK ERR ERR
5008 1 0 0 63.00000000 51 OK ERR ERR
5009 0 1 0 -64.00000000 16 ERR OK ERR
5010 1 0 1 63.00000000 -10 ERR OK ERR
5011 1 0 0 63.00000000 63 OK ERR ERR
5012 1 0 0 63.00000000 57 OK ERR ERR
5013 0 1 1 -64.00000000 -58 OK ERR ERR
5014 0 1 1 -64.00000000 -50 OK ERR ERR
5015 0 1 1 -64.00000000 -64 OK ERR ERR
5016 1 0 0 63.00000000 63 OK ERR ERR
5017 1 0 0 63.00000000 63 OK ERR ERR
5018 1 0 0 63.00000000 63 OK ERR ERR
5019 1 0 0 63.00000000 63 OK ERR ERR
5020 1 0 0 63.00000000 63 OK ERR ERR
5021 1 0 0 63.00000000 63 OK ERR ERR
5022 1 0 0 63.00000000 25 OK ERR ERR
5023 1 0 0 63.00000000 36 OK ERR ERR
5024 0 1 1 -64.00000000 -24 OK ERR ERR
5025 0 1 1 -64.00000000 -26 OK ERR ERR
5026 1 0 0 63.00000000 24 OK ERR ERR
5027 1 0 0 63.00000000 47 OK ERR ERR
5028 1 0 0 63.00000000 40 OK ERR ERR
5029 1 0 0 63.00000000 40 OK ERR ERR
5030 1 0 0 63.00000000 48 OK ERR ERR
5031 0 1 1 -64.00000000 -46 OK ERR ERR
5032 1 0 0 63.00000000 63 OK ERR ERR
5033 0 1 0 -64.00000000 63 ERR OK ERR
5034 0 1 0 -64.00000000 63 ERR OK ERR
5035 0 1 0 -64.00000000 63 ERR OK ERR
5036 1 0 1 63.00000000 -64 ERR OK ERR
5037 1 0 1 63.00000000 -60 ERR OK ERR
5038 0 1 0 -64.00000000 63 ERR OK ERR
5039 1 0 0 63.00000000 63 OK ERR ERR
5040 0 1 0 -64.00000000 57 ERR OK ERR
5041 1 0 1 63.00000000 -27 ERR OK ERR
5042 0 1 1 -64.00000000 -12 OK ERR ERR
5043 0 1 0 -64.00000000 38 ERR OK ERR
5044 1 0 1 63.00000000 -27 ERR OK ERR
5045 1 0 0 63.00000000 42 OK ERR ERR
5046 1 0 1 63.00000000 -16 ERR OK ERR
5047 1 0 1 63.00000000 -27 ERR OK ERR
5048 0 1 0 -64.00000000 6 ERR OK ERR
5049 1 0 1 63.00000000 -16 ERR OK ERR
5050 0 1 0 -64.00000000 6 ERR OK ERR
5051 1 0 0 63.00000000 6 OK ERR ERR
5052 1 0 1 63.00000000 -6 ERR OK ERR
5053 1 0 0 63.00000000 48 OK ERR ERR
5054 1 0 0 63.00000000 41 OK ERR ERR
5055 1 0 1 63.00000000 -31 ERR OK ERR
5056 0 1 0 -64.00000000 14 ERR OK ERR
5057 0 1 0 -64.00000000 53 ERR OK ERR
5058 1 0 0 63.00000000 59 OK ERR ERR
5059 0 1 0 -64.00000000 47 ERR OK ERR
5060 1 0 1 63.00000000 -57 ERR OK ERR
5061 1 0 0 63.00000000 45 OK ERR ERR
5062 0 1 0 -64.00000000 56 ERR OK ERR
5063 1 0 0 63.00000000 63 OK ERR ERR
5064 0 1 1 -64.00000000 -64 OK ERR ERR
5065 0 1 1 -64.00000000 -64 OK ERR ERR
5066 0 1 1 -64.00000000 -64 OK ERR ERR
5067 1 0 0 63.00000000 63 OK ERR ERR
5068 0 1 0 -64.00000000 45 ERR OK ERR
5069 1 0 0 63.00000000 63 OK ERR ERR
5070 1 0 0 63.00000000 63 OK ERR ERR
5071 0 1 1 -64.00000000 -64 OK ERR ERR
5072 1 0 0 63.00000000 63 OK ERR ERR
5073 0 1 1 -64.00000000 -36 OK ERR ERR
5074 1 0 0 63.00000000 63 OK ERR ERR
5075 0 1 1 -64.00000000 -29 OK ERR ERR
5076 1 0 0 63.00000000 63 OK ERR ERR
5077 1 0 0 63.00000000 61 OK ERR ERR
5078 0 1 1 -64.00000000 -64 OK ERR ERR
5079 1 0 1 63.00000000 -5 ERR OK ERR
5080 0 1 1 -64.00000000 -29 OK ERR ERR
5081 0 1 1 -64.00000000 -55 OK ERR ERR
5082 1 0 1 63.00000000 -64 ERR OK ERR
5083 0 1 0 -64.00000000 63 ERR OK ERR
5084 1 0 1 63.00000000 -48 ERR OK ERR
5085 0 1 0 -64.00000000 4 ERR OK ERR
5086 1 0 0 63.00000000 29 OK ERR ERR
5087 0 1 1 -64.00000000 -4 OK ERR ERR
5088 0 1 1 -64.00000000 -29 OK ERR ERR
5089 0 1 1 -64.00000000 -59 OK ERR ERR
5090 1 0 0 63.00000000 62 OK ERR ERR
5091 1 0 0 63.00000000 51 OK ERR ERR
5092 0 1 1 -64.00000000 -53 OK ERR ERR
5093 1 0 0 63.00000000 63 OK ERR ERR
5094 0 1 1 -64.00000000 -33 OK ERR ERR
5095 1 0 0 63.00000000 55 OK ERR ERR
5096 1 0 0 63.00000000 55 OK ERR ERR
5097 1 0 0 63.00000000 63 OK ERR ERR
5098 0 1 1 -64.00000000 -37 OK ERR ERR
5099 0 1 1 -64.00000000 -36 OK ERR ERR
5100 1 0 0 63.00000000 55 OK ERR ERR
5101 0 1 1 -64.00000000 -57 OK ERR ERR
5102 0 1 1 -64.00000000 -56 OK ERR ERR
5103 0 1 1 -64.00000000 -43 OK ERR ERR
5104 0 1 1 -64.00000000 -52 OK ERR ERR
5105 1 0 0 63.00000000 63 OK ERR ERR
5106 1 0 0 63.00000000 63 OK ERR ERR
5107 0 1 1 -64.00000000 -40 OK ERR ERR
5108 1 0 0 63.00000000 30 OK ERR ERR
5109 0 1 1 -64.00000000 -64 OK ERR ERR
5110 1 0 0 63.00000000 27 OK ERR ERR
5111 0 1 1 -64.00000000 -64 OK ERR ERR
5112 0 1 1 -64.00000000 -64 OK ERR ERR
5113 0 1 1 -64.00000000 -64 OK ERR ERR
5114 1 0 0 63.00000000 39 OK ERR ERR
5115 1 0 0 63.00000000 51 OK ERR ERR
5116 0 1 1 -64.00000000 -64 OK ERR ERR
